serial,firstoccurrence,lastoccurrence,deletedat,zprocessstate,zticketstate,zhnotifystate,zgenericactionstate,originalseverity,mins,zprocessstate_t,zhnotifystate_t,zgenericactionstate_t,zticketstate_t,live_range,Cluster,zprocessstate_s,zhnotifystate_s,zgenericactionstate_s,zticketstate_s,ProblematicArea
66221949,2020-08-13-19.38.52.000000,2020-08-13 19:38:52.000,2020-08-13 20:02:57.224,12.0,1,0,33,3,24.0,AllActions Completed successfully,None,A Remediation has been accepted,Needed,Less than 30 mins,11,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66222029,2020-08-13-19.47.32.000000,2020-08-13 19:47:32.000,2020-08-13 20:02:57.225,12.0,1,0,312,4,15.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66222187,2020-08-13-20.04.34.000000,2020-08-13 20:04:34.000,2020-08-14 00:08:00.342,12.0,1,0,312,4,243.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,240 - 480 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66222345,2020-08-13-20.22.54.000000,2020-08-14 08:12:47.000,2020-08-14 12:44:11.664,12.0,1,0,312,3,271.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,240 - 480 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66222352,2020-08-13-20.23.20.000000,2020-08-13 20:23:20.000,2020-08-14 09:27:08.427,12.0,1,0,312,3,783.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,480 - 960 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66223692,2020-08-13-22.14.02.000000,2020-08-13 22:14:02.000,2020-08-17 06:06:02.705,12.0,1,0,312,4,4792.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66224054,2020-08-13-22.43.05.000000,2020-08-13 22:43:05.000,2020-08-13 23:01:59.650,2.0,11,6,311,4,18.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66224256,2020-08-13-23.03.05.000000,2020-08-13 23:03:05.000,2020-08-13 23:21:00.039,2.0,11,6,311,4,17.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66224913,2020-08-14-00.00.43.000000,2020-08-14 00:00:43.000,2020-08-14 00:18:00.509,2.0,11,1,312,4,17.0,AutomationFilter Processed,Required,Final Response Successfully ESCALATED,Successfully Completed Final,Less than 30 mins,6,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66225095,2020-08-14-00.08.18.000000,2020-08-14 00:08:18.000,2020-08-14 00:27:00.625,2.0,11,6,311,4,18.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66225112,2020-08-14-00.09.38.000000,2020-08-14 00:09:38.000,2020-08-14 00:36:00.656,2.0,11,6,311,4,26.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66225484,2020-08-14-00.26.13.000000,2020-08-14 00:26:13.000,2020-08-14 01:33:01.245,2.0,11,1,312,4,66.0,AutomationFilter Processed,Required,Final Response Successfully ESCALATED,Successfully Completed Final,60-120 mins,6,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66225627,2020-08-14-00.34.17.000000,2020-08-14 00:34:17.000,2020-08-14 00:51:00.649,2.0,11,6,311,4,16.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66226339,2020-08-14-01.02.08.000000,2020-08-15 01:27:05.000,2020-08-15 01:31:22.543,1.0,3,0,312,4,4.0,Enrichment-done,None,Final Response Successfully ESCALATED,Completed Successfully,Less than 30 mins,-1,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66226414,2020-08-14-01.04.49.000000,2020-08-14 01:04:49.000,2020-08-14 01:14:01.106,2.0,11,6,311,4,9.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66226703,2020-08-14-01.16.47.000000,2020-08-14 01:16:47.000,2020-08-14 02:43:02.521,2.0,3,6,33,4,86.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,A Remediation has been accepted,Completed Successfully,60-120 mins,31,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66227431,2020-08-14-01.49.17.000000,2020-08-14 01:49:17.000,2020-08-14 02:06:01.879,2.0,11,6,311,4,16.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66227689,2020-08-14-02.00.48.000000,2020-08-15 02:30:14.000,2020-08-15 02:31:23.578,1.0,3,0,312,4,1.0,Enrichment-done,None,Final Response Successfully ESCALATED,Completed Successfully,Less than 30 mins,-1,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66227933,2020-08-14-02.11.01.000000,2020-08-14 06:56:19.000,2020-08-14 07:44:06.564,12.0,1,0,312,4,47.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,30-60 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66228105,2020-08-14-02.23.20.000000,2020-08-14 02:23:20.000,2020-08-14 09:27:08.428,12.0,1,0,312,3,423.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,240 - 480 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66228340,2020-08-14-02.40.43.000000,2020-08-14 02:40:43.000,2020-08-14 02:57:02.623,2.0,11,1,312,5,16.0,AutomationFilter Processed,Required,Final Response Successfully ESCALATED,Successfully Completed Final,Less than 30 mins,6,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66228732,2020-08-14-02.47.55.000000,2020-08-14 02:47:55.000,2020-08-14 04:08:03.638,12.0,1,0,312,4,80.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66228731,2020-08-14-02.47.55.000000,2020-08-14 02:47:55.000,2020-08-14 04:08:03.638,12.0,1,0,312,4,80.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66228795,2020-08-14-02.52.55.000000,2020-08-14 02:52:55.000,2020-08-14 04:08:03.638,12.0,1,0,312,4,75.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66228924,2020-08-14-03.04.34.000000,2020-08-14 03:04:34.000,2020-08-14 03:07:02.654,2.0,11,1,312,4,2.0,AutomationFilter Processed,Required,Final Response Successfully ESCALATED,Successfully Completed Final,Less than 30 mins,6,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66229079,2020-08-14-03.14.38.000000,2020-08-14 03:14:38.000,2020-08-14 03:37:03.097,2.0,11,6,311,4,22.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66229094,2020-08-14-03.14.08.000000,2020-08-14 03:18:39.000,2020-08-14 03:28:02.958,0.0,11,1,312,4,9.0,None,Required,Final Response Successfully ESCALATED,Successfully Completed Final,Less than 30 mins,-1,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66229409,2020-08-14-03.37.59.000000,2020-08-14 03:37:59.000,2020-08-14 04:04:03.599,2.0,11,6,311,4,26.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66229431,2020-08-14-03.41.00.000000,2020-08-14 03:41:00.000,2020-08-14 03:45:03.141,2.0,11,6,311,5,4.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66229651,2020-08-14-04.01.11.000000,2020-08-14 04:01:11.000,2020-08-14 04:08:03.638,2.0,11,6,311,4,6.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66229649,2020-08-14-04.01.09.000000,2020-08-14 04:01:09.000,2020-08-14 08:10:07.155,12.0,1,0,312,4,248.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,240 - 480 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66229650,2020-08-14-04.01.11.000000,2020-08-14 04:01:11.000,2020-08-14 04:08:03.639,2.0,11,6,311,4,6.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66229902,2020-08-14-04.18.46.000000,2020-08-14 04:18:46.000,2020-08-14 06:03:05.281,12.0,1,0,312,4,104.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66230096,2020-08-14-04.32.47.000000,2020-08-14 04:32:47.000,2020-08-14 06:03:05.282,12.0,1,0,33,4,90.0,AllActions Completed successfully,None,A Remediation has been accepted,Needed,60-120 mins,11,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66230363,2020-08-14-04.53.16.000000,2020-08-14 09:29:31.000,2020-08-14 09:48:08.738,12.0,1,0,312,3,18.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66230511,2020-08-14-05.01.40.000000,2020-08-14 05:01:40.000,2020-08-14 05:12:04.518,12.0,1,0,312,3,10.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66230510,2020-08-14-05.01.40.000000,2020-08-14 05:01:40.000,2020-08-14 05:12:04.518,12.0,1,0,312,3,10.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66230637,2020-08-14-05.10.30.000000,2020-08-14 05:10:30.000,2020-08-14 09:37:08.518,12.0,1,0,312,3,266.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,240 - 480 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66231018,2020-08-14-05.56.44.000000,2020-08-14 05:56:44.000,2020-08-14 09:37:08.518,12.0,1,0,312,3,220.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66231054,2020-08-14-06.00.47.000000,2020-08-14 06:00:47.000,2020-08-14 07:43:06.606,12.0,1,0,312,4,102.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66231323,2020-08-14-06.23.20.000000,2020-08-14 09:29:31.000,2020-08-14 09:48:08.738,12.0,1,0,312,3,18.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66231634,2020-08-14-06.58.18.000000,2020-08-14 07:02:49.000,2020-08-14 07:10:06.214,2.0,11,1,312,4,7.0,AutomationFilter Processed,Required,Final Response Successfully ESCALATED,Successfully Completed Final,Less than 30 mins,6,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66231796,2020-08-14-07.13.15.000000,2020-08-14 07:13:15.000,2020-08-14 07:38:06.436,2.0,1,3,312,4,24.0,AutomationFilter Processed,Successfully Delivered,Final Response Successfully ESCALATED,Needed,Less than 30 mins,20,neutral,Positive,Positive,neutral,n-autoticket:n-enrichment:
66231800,2020-08-14-07.13.52.000000,2020-08-14 07:13:52.000,2020-08-14 08:45:07.389,12.0,1,0,312,4,91.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66232014,2020-08-14-07.36.55.000000,2020-08-17 04:37:10.000,2020-08-17 04:42:01.580,12.0,1,0,312,3,4.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66232087,2020-08-14-07.45.26.000000,2020-08-14 07:45:26.000,2020-08-14 09:23:08.220,12.0,1,0,312,4,97.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66232115,2020-08-14-07.50.00.000000,2020-08-14 07:50:00.000,2020-08-14 07:54:06.877,2.0,11,1,312,4,4.0,AutomationFilter Processed,Required,Final Response Successfully ESCALATED,Successfully Completed Final,Less than 30 mins,6,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66232141,2020-08-14-07.50.51.000000,2020-08-14 07:50:51.000,2020-08-14 09:44:08.642,12.0,1,0,312,3,113.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66232352,2020-08-14-08.11.50.000000,2020-08-14 08:11:53.000,2020-08-14 08:44:07.316,12.0,1,0,312,5,32.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,30-60 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66232423,2020-08-14-08.17.55.000000,2020-08-14 08:17:55.000,2020-08-14 09:57:08.986,12.0,1,0,312,4,99.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66232457,2020-08-14-08.21.11.000000,2020-08-14 08:21:11.000,2020-08-14 09:57:08.986,12.0,1,0,312,4,95.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66232468,2020-08-14-08.22.55.000000,2020-08-14 08:22:55.000,2020-08-14 09:57:08.986,12.0,1,0,312,4,94.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66233441,2020-08-14-09.43.57.000000,2020-08-14 09:43:57.000,2020-08-14 10:04:08.980,12.0,1,0,312,4,20.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66233436,2020-08-14-09.43.55.000000,2020-08-14 09:43:57.000,2020-08-14 10:04:08.977,12.0,1,0,312,5,20.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66233628,2020-08-14-09.55.11.000000,2020-08-14 09:55:11.000,2020-08-14 12:44:11.664,12.0,1,0,312,4,169.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66234102,2020-08-14-10.44.17.000000,2020-08-14 10:44:17.000,2020-08-14 11:03:10.098,12.0,1,0,312,4,18.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66234103,2020-08-14-10.44.19.000000,2020-08-14 10:44:19.000,2020-08-14 11:03:10.098,12.0,1,0,312,4,18.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66234326,2020-08-14-11.04.38.000000,2020-08-14 11:04:38.000,2020-08-14 11:17:10.176,2.0,11,6,311,4,12.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66234474,2020-08-14-11.16.19.000000,2020-08-14 11:16:19.000,2020-08-14 14:00:12.769,12.0,1,0,312,4,163.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66234842,2020-08-14-11.48.14.000000,2020-08-14 11:48:14.000,2020-08-14 12:03:11.127,12.0,1,0,312,4,14.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66235087,2020-08-14-12.03.14.000000,2020-08-14 12:03:14.000,2020-08-14 12:28:11.444,12.0,1,0,312,4,24.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66235091,2020-08-14-12.04.38.000000,2020-08-14 12:04:38.000,2020-08-14 12:16:11.371,2.0,11,6,311,4,11.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
66235176,2020-08-14-12.11.12.000000,2020-08-14 12:11:12.000,2020-08-17 10:56:06.205,12.0,1,0,312,4,4244.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66235292,2020-08-14-12.23.20.000000,2020-08-14 12:23:20.000,2020-08-14 16:16:14.613,12.0,1,0,312,3,232.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
66235642,2020-08-14-12.52.53.000000,2020-08-14 12:52:53.000,2020-08-14 14:29:13.155,12.0,1,0,312,4,96.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
